Title,Company,Location,Job_Url,Posted_Text,Posted_Date,Experience,Skills,Job_Type,Salary,Skills_List
Lead Data Scientist,Philips,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/lead-data-scientist-at-philips-4448528032?position=45&pageNum=0&refId=x8S%2B68uVhJjbnbv4CmsPww%3D%3D&trackingId=w2O4kK46Q0IEbEkICxYe7Q%3D%3D,1 Hour Ago,2026-08-26,Mid-Senior Level,"Python, Sql, Machine Learning, Deep Learning, Nlp, Tensorflow, Pytorch, Aws, Azure",Full-Time,Not Disclosed,"['Python', 'Sql', 'Machine Learning', 'Deep Learning', 'Nlp', 'Tensorflow', 'Pytorch', 'Aws', 'Azure']"
Datanimbus - Ml Architect - Data Science,Datanimbus,Greater Kolkata Area,https://in.linkedin.com/jobs/view/datanimbus-ml-architect-data-science-at-datanimbus-4445358620?position=46&pageNum=0&refId=x8S%2B68uVhJjbnbv4CmsPww%3D%3D&trackingId=WhfhBPpjGoFsdzyau435RQ%3D%3D,1 Month Ago,2026-07-26,Mid-Senior Level,"Machine Learning, Tensorflow, Pytorch, Pandas, Scikit-Learn, Aws, Azure, Gcp, Spark, Databricks",Full-Time,22583333.333333332,"['Machine Learning', 'Tensorflow', 'Pytorch', 'Pandas', 'Scikit-Learn', 'Aws', 'Azure', 'Gcp', 'Spark', 'Databricks']"
Analyst - Data Scientist,United Airlines India Knowledge Center,"Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/analyst-data-scientist-at-united-airlines-india-knowledge-center-4450731636?position=47&pageNum=0&refId=x8S%2B68uVhJjbnbv4CmsPww%3D%3D&trackingId=SHpooJJ2TUe8Sv99%2FFVM5Q%3D%3D,2 Weeks Ago,2026-08-07,Entry Level,"Python, Sql, Machine Learning, Artificial Intelligence, Aws, Azure, Gcp, Git",Full-Time,50900000.0,"['Python', 'Sql', 'Machine Learning', 'Artificial Intelligence', 'Aws', 'Azure', 'Gcp', 'Git']"
Digital Manager,Ey,"Kolkata, West Bengal, India",https://in.linkedin.com/jobs/view/digital-manager-at-ey-4456528091?position=48&pageNum=0&refId=x8S%2B68uVhJjbnbv4CmsPww%3D%3D&trackingId=b3vx2m850GG1Y2loQzUeVg%3D%3D,1 Day Ago,2026-08-24,Mid-Senior Level,"Python, Sql, Machine Learning, Deep Learning, Azure, Docker, Kubernetes",Full-Time,Not Disclosed,"['Python', 'Sql', 'Machine Learning', 'Deep Learning', 'Azure', 'Docker', 'Kubernetes']"
Senior Data Scientist (5 To 8 Years),Fractal,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/senior-data-scientist-5-to-8-years-at-fractal-4389546678?position=49&pageNum=0&refId=x8S%2B68uVhJjbnbv4CmsPww%3D%3D&trackingId=6bflSG3CMNyN8Q4UiZ8Wiw%3D%3D,1 Week Ago,2026-08-14,Mid-Senior Level,"Python, R, Machine Learning, Azure, Gcp, Spark, Databricks",Full-Time,Not Disclosed,"['Python', 'R', 'Machine Learning', 'Azure', 'Gcp', 'Spark', 'Databricks']"
Product Specialist,Bajaj Finserv,"Pune Division, Maharashtra, India",https://in.linkedin.com/jobs/view/product-specialist-at-bajaj-finserv-4420472918?position=50&pageNum=0&refId=x8S%2B68uVhJjbnbv4CmsPww%3D%3D&trackingId=wumd8a7t74R%2B4t%2BvBWv65w%3D%3D,2 Months Ago,2026-05-28,Associate,"Python, Sql, Tensorflow, Pytorch, Pandas, Spark, Mongodb, Git",Full-Time,Not Disclosed,"['Python', 'Sql', 'Tensorflow', 'Pytorch', 'Pandas', 'Spark', 'Mongodb', 'Git']"
Data Scientist 10+Yrs,Iqlexa Technologies,"Pune Division, Maharashtra, India",https://in.linkedin.com/jobs/view/data-scientist-10%2Byrs-at-iqlexa-technologies-4454168982?position=51&pageNum=0&refId=x8S%2B68uVhJjbnbv4CmsPww%3D%3D&trackingId=VAlcYXFwuEvYsIr9XQGMwQ%3D%3D,5 Days Ago,2026-08-21,Entry Level,"Python, Sql, Machine Learning, Deep Learning, Nlp, Tensorflow, Pytorch, Pandas, Numpy, Scikit-Learn, Aws, Azure, Gcp, Spark",Full-Time,Not Disclosed,"['Python', 'Sql', 'Machine Learning', 'Deep Learning', 'Nlp', 'Tensorflow', 'Pytorch', 'Pandas', 'Numpy', 'Scikit-Learn', 'Aws', 'Azure', 'Gcp', 'Spark']"
Data Scientist,Exl,"Pune Division, Maharashtra, India",https://in.linkedin.com/jobs/view/data-scientist-at-exl-4446724288?position=52&pageNum=0&refId=x8S%2B68uVhJjbnbv4CmsPww%3D%3D&trackingId=4iCc16NszcBNxi3Ih2bHog%3D%3D,5 Days Ago,2026-08-20,Mid-Senior Level,"Python, Sql, Machine Learning, Deep Learning, Nlp, Pandas, Numpy, Scikit-Learn, Aws, Azure, Spark, Databricks",Full-Time,42266666.666666664,"['Python', 'Sql', 'Machine Learning', 'Deep Learning', 'Nlp', 'Pandas', 'Numpy', 'Scikit-Learn', 'Aws', 'Azure', 'Spark', 'Databricks']"
Straviso - Data Scientist - Artificial Intelligence/Machine Learning,Straviso,Greater Kolkata Area,https://in.linkedin.com/jobs/view/straviso-data-scientist-artificial-intelligence-machine-learning-at-straviso-4438549287?position=53&pageNum=0&refId=x8S%2B68uVhJjbnbv4CmsPww%3D%3D&trackingId=uz7gq6AYJjKuR1%2BPVQAPsQ%3D%3D,1 Month Ago,2026-07-09,Mid-Senior Level,"Python, Sql, Machine Learning, Deep Learning, Artificial Intelligence, Nlp, Tensorflow, Pytorch, Hugging Face, Scikit-Learn, Aws, Azure, Gcp, Docker, Kubernetes, Git",Full-Time,Not Disclosed,"['Python', 'Sql', 'Machine Learning', 'Deep Learning', 'Artificial Intelligence', 'Nlp', 'Tensorflow', 'Pytorch', 'Hugging Face', 'Scikit-Learn', 'Aws', 'Azure', 'Gcp', 'Docker', 'Kubernetes', 'Git']"
Sr Data Scientist,Here Technologies,Mumbai Metropolitan Region,https://in.linkedin.com/jobs/view/sr-data-scientist-at-here-technologies-4442723388?position=55&pageNum=0&refId=x8S%2B68uVhJjbnbv4CmsPww%3D%3D&trackingId=k0Th0icA9UpeH1A%2Fgdodww%3D%3D,2 Weeks Ago,2026-08-11,Mid-Senior Level,"Python, Sql, R, Machine Learning, Deep Learning, Spark",Full-Time,2532.5,"['Python', 'Sql', 'R', 'Machine Learning', 'Deep Learning', 'Spark']"
"Data Scientist – Ai, Machine Learning & Analytics",Codeclouds,Greater Kolkata Area,https://in.linkedin.com/jobs/view/data-scientist-%E2%80%93-ai-machine-learning-analytics-at-codeclouds-4435630109?position=56&pageNum=0&refId=x8S%2B68uVhJjbnbv4CmsPww%3D%3D&trackingId=9s4uugigbkjKzj048Nw6%2FA%3D%3D,2 Months Ago,2026-06-14,Mid-Senior Level,"Machine Learning, Deep Learning",Full-Time,Not Disclosed,"['Machine Learning', 'Deep Learning']"
Lead Data Scientist,Accenture In India,"Kochi, Kerala, India",https://in.linkedin.com/jobs/view/lead-data-scientist-at-accenture-in-india-4448345079?position=57&pageNum=0&refId=x8S%2B68uVhJjbnbv4CmsPww%3D%3D&trackingId=gWsQdV9AKOz%2FFGFsbM23og%3D%3D,22 Hours Ago,2026-08-25,Mid-Senior Level,"Python, Sql, R, Machine Learning, Tensorflow, Pytorch, Scikit-Learn, Aws, Azure, Gcp, Git",Full-Time,43166666.666666664,"['Python', 'Sql', 'R', 'Machine Learning', 'Tensorflow', 'Pytorch', 'Scikit-Learn', 'Aws', 'Azure', 'Gcp', 'Git']"
Senior Data Scientist,Usefulbi Corporation,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/senior-data-scientist-at-usefulbi-corporation-4448171986?position=58&pageNum=0&refId=x8S%2B68uVhJjbnbv4CmsPww%3D%3D&trackingId=6lO%2Be9urO%2Blhfz8LigUVRw%3D%3D,3 Weeks Ago,2026-08-03,Mid-Senior Level,"Python, Sql, Nlp, Tensorflow, Pytorch, Hugging Face, Pandas, Numpy, Scikit-Learn, Aws, Azure, Gcp, Docker, Git",Full-Time,Not Disclosed,"['Python', 'Sql', 'Nlp', 'Tensorflow', 'Pytorch', 'Hugging Face', 'Pandas', 'Numpy', 'Scikit-Learn', 'Aws', 'Azure', 'Gcp', 'Docker', 'Git']"
"Data Scientist Ii , Ultra",Affle,"Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/data-scientist-ii-ultra-at-affle-4450139004?position=59&pageNum=0&refId=x8S%2B68uVhJjbnbv4CmsPww%3D%3D&trackingId=r2F7%2FmI%2Bluq1dqJUfRYtig%3D%3D,1 Month Ago,2026-07-18,Mid-Senior Level,"Python, Sql, Machine Learning, Gcp",Full-Time,50900000.0,"['Python', 'Sql', 'Machine Learning', 'Gcp']"
Affle India - Data Scientist Ii,Affle,"Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/affle-india-data-scientist-ii-at-affle-4425952117?position=60&pageNum=0&refId=x8S%2B68uVhJjbnbv4CmsPww%3D%3D&trackingId=r4sK%2BziPzLMtIRpKTes5vg%3D%3D,2 Months Ago,2026-06-09,Mid-Senior Level,"Python, Sql, Machine Learning, Gcp",Full-Time,50900000.0,"['Python', 'Sql', 'Machine Learning', 'Gcp']"
Data Scientist-Artificial Intelligence,Ibm,"Kochi, Kerala, India",https://in.linkedin.com/jobs/view/data-scientist-artificial-intelligence-at-ibm-4446241710?position=1&pageNum=0&refId=OCicnxrOdssGyI47FV7n0w%3D%3D&trackingId=RwOpGgi3GuKIvmsu08e6LQ%3D%3D,18 Hours Ago,2026-08-25,Mid-Senior Level,"Python, Sql, Machine Learning, Artificial Intelligence, Nlp, Tensorflow, Pytorch, Keras, Hugging Face, Pandas, Matplotlib, Aws, Azure, Gcp, Kubernetes, Mongodb",Full-Time,43166666.666666664,"['Python', 'Sql', 'Machine Learning', 'Artificial Intelligence', 'Nlp', 'Tensorflow', 'Pytorch', 'Keras', 'Hugging Face', 'Pandas', 'Matplotlib', 'Aws', 'Azure', 'Gcp', 'Kubernetes', 'Mongodb']"
Senior Data Scientist - I,Metlife,"Pune Division, Maharashtra, India",https://in.linkedin.com/jobs/view/senior-data-scientist-i-at-metlife-4455731862?position=2&pageNum=0&refId=OCicnxrOdssGyI47FV7n0w%3D%3D&trackingId=t4PoWMJ6bKOQANG%2F5Vioug%3D%3D,22 Hours Ago,2026-08-25,Mid-Senior Level,"Python, Machine Learning, Nlp, Tensorflow, Pytorch, Scikit-Learn, Azure",Full-Time,Not Disclosed,"['Python', 'Machine Learning', 'Nlp', 'Tensorflow', 'Pytorch', 'Scikit-Learn', 'Azure']"
Senior Data Scientist,Sourcingxpress,"Gurgaon, Haryana, India",https://in.linkedin.com/jobs/view/senior-data-scientist-at-sourcingxpress-4384572454?position=3&pageNum=0&refId=OCicnxrOdssGyI47FV7n0w%3D%3D&trackingId=7Wqtal77G14v%2Br78qFoPKw%3D%3D,5 Months Ago,2026-03-16,Mid-Senior Level,"Python, Machine Learning, Deep Learning, Aws, Azure, Gcp, Databricks",Full-Time,85333333.33333333,"['Python', 'Machine Learning', 'Deep Learning', 'Aws', 'Azure', 'Gcp', 'Databricks']"
Sr Advanced Data Scientist,Honeywell Technologies,"Pune Division, Maharashtra, India",https://in.linkedin.com/jobs/view/sr-advanced-data-scientist-at-honeywell-technologies-4445700716?position=4&pageNum=0&refId=OCicnxrOdssGyI47FV7n0w%3D%3D&trackingId=Glt6c%2BCbPQ4dq0GRSpsH8g%3D%3D,1 Week Ago,2026-08-18,Mid-Senior Level,"Python, R, Machine Learning, Azure, Databricks",Full-Time,Not Disclosed,"['Python', 'R', 'Machine Learning', 'Azure', 'Databricks']"
Senior Data Scientist I,Metlife,"Pune Division, Maharashtra, India",https://in.linkedin.com/jobs/view/senior-data-scientist-i-at-metlife-4446306265?position=5&pageNum=0&refId=OCicnxrOdssGyI47FV7n0w%3D%3D&trackingId=8MobgCwmdurv6EFOKbtz6A%3D%3D,3 Weeks Ago,2026-08-03,Mid-Senior Level,"Python, Machine Learning, Nlp, Tensorflow, Pytorch, Scikit-Learn, Azure",Full-Time,Not Disclosed,"['Python', 'Machine Learning', 'Nlp', 'Tensorflow', 'Pytorch', 'Scikit-Learn', 'Azure']"
Senior Data Scientist,Amplify Health,"Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/senior-data-scientist-at-amplify-health-4445437035?position=6&pageNum=0&refId=OCicnxrOdssGyI47FV7n0w%3D%3D&trackingId=FSJUi8sAwh5fjPHFQ37pDA%3D%3D,4 Weeks Ago,2026-07-28,Mid-Senior Level,"Python, Sql, Machine Learning, Deep Learning, Nlp, Tensorflow, Pytorch, Hugging Face, Scikit-Learn, Azure, Docker, Kubernetes, Databricks",Full-Time,85333333.33333333,"['Python', 'Sql', 'Machine Learning', 'Deep Learning', 'Nlp', 'Tensorflow', 'Pytorch', 'Hugging Face', 'Scikit-Learn', 'Azure', 'Docker', 'Kubernetes', 'Databricks']"
Senior Data Scientist,Sei,Greater Hyderabad Area,https://in.linkedin.com/jobs/view/senior-data-scientist-at-sei-4407866688?position=7&pageNum=0&refId=OCicnxrOdssGyI47FV7n0w%3D%3D&trackingId=cUfhyg%2BywKJzdSoASU720g%3D%3D,1 Week Ago,2026-08-14,Mid-Senior Level,"Python, Sql, R, Machine Learning, Artificial Intelligence, Tensorflow, Pytorch, Pandas, Scikit-Learn, Matplotlib, Power Bi, Tableau, Aws, Azure, Gcp, Docker, Kubernetes, Spark",Full-Time,169416666.66666666,"['Python', 'Sql', 'R', 'Machine Learning', 'Artificial Intelligence', 'Tensorflow', 'Pytorch', 'Pandas', 'Scikit-Learn', 'Matplotlib', 'Power Bi', 'Tableau', 'Aws', 'Azure', 'Gcp', 'Docker', 'Kubernetes', 'Spark']"
Lead Data Scientist,Atkinsréalis,"Gurgaon, Haryana, India",https://in.linkedin.com/jobs/view/lead-data-scientist-at-atkinsr%C3%A9alis-4446571831?position=8&pageNum=0&refId=OCicnxrOdssGyI47FV7n0w%3D%3D&trackingId=l0wPLPxlBMkamR6qDdq23w%3D%3D,3 Weeks Ago,2026-08-04,Mid-Senior Level,"Python, Machine Learning, Deep Learning, Tensorflow, Pytorch, Hugging Face, Azure",Full-Time,43166666.666666664,"['Python', 'Machine Learning', 'Deep Learning', 'Tensorflow', 'Pytorch', 'Hugging Face', 'Azure']"
Data Scientist - Machine Learning,United Airlines India Knowledge Center,"Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/data-scientist-machine-learning-at-united-airlines-india-knowledge-center-4457838253?position=9&pageNum=0&refId=OCicnxrOdssGyI47FV7n0w%3D%3D&trackingId=p%2F2HPTTlWQf8plYvunsFpQ%3D%3D,3 Days Ago,2026-08-22,Mid-Senior Level,"Python, Sql, Machine Learning, Artificial Intelligence, Git",Full-Time,50900000.0,"['Python', 'Sql', 'Machine Learning', 'Artificial Intelligence', 'Git']"
Lead Data Scientist- Gen Ai-Ml- Vice President,Citi,"Chennai, Tamil Nadu, India",https://in.linkedin.com/jobs/view/lead-data-scientist-gen-ai-ml-vice-president-at-citi-4446423940?position=10&pageNum=0&refId=OCicnxrOdssGyI47FV7n0w%3D%3D&trackingId=f63h3eIPUDeQ2IROKhpVSQ%3D%3D,5 Days Ago,2026-08-20,Experience,"Python, Sql, Machine Learning, Nlp, Tensorflow, Pytorch, Pandas, Numpy, Scikit-Learn, Matplotlib, Power Bi, Tableau, Git",Full-Time,Not Disclosed,"['Python', 'Sql', 'Machine Learning', 'Nlp', 'Tensorflow', 'Pytorch', 'Pandas', 'Numpy', 'Scikit-Learn', 'Matplotlib', 'Power Bi', 'Tableau', 'Git']"
Sr Advanced Data Scientist,Honeywell Technologies,"Delhi, India",https://in.linkedin.com/jobs/view/sr-advanced-data-scientist-at-honeywell-technologies-4445717520?position=11&pageNum=0&refId=OCicnxrOdssGyI47FV7n0w%3D%3D&trackingId=YuEAwHs70gVl%2F9a9wqPvGw%3D%3D,1 Week Ago,2026-08-18,Mid-Senior Level,"Python, R, Machine Learning, Azure, Databricks",Full-Time,85333333.33333333,"['Python', 'R', 'Machine Learning', 'Azure', 'Databricks']"
Data Scientist,Thales,"Noida, Uttar Pradesh, India",https://in.linkedin.com/jobs/view/data-scientist-at-thales-4417326819?position=12&pageNum=0&refId=OCicnxrOdssGyI47FV7n0w%3D%3D&trackingId=YBfh481RL4xhRc%2BTrNuJVw%3D%3D,1 Week Ago,2026-08-15,Experience,"Python, Sql, Machine Learning, Artificial Intelligence, Gcp, Databricks",Full-Time,50900000.0,"['Python', 'Sql', 'Machine Learning', 'Artificial Intelligence', 'Gcp', 'Databricks']"
Ai/Ml Data Science / Gen Ai / Mlops,Cognizant,"Chennai, Tamil Nadu, India",https://in.linkedin.com/jobs/view/ai-ml-data-science-gen-ai-mlops-at-cognizant-4447622047?position=13&pageNum=0&refId=OCicnxrOdssGyI47FV7n0w%3D%3D&trackingId=Pe9NDvWRUqnOjc%2FlglTrEA%3D%3D,2 Days Ago,2026-08-23,Mid-Senior Level,"Python, Machine Learning, Tensorflow, Pytorch, Azure, Docker, Kubernetes",Full-Time,63750000.0,"['Python', 'Machine Learning', 'Tensorflow', 'Pytorch', 'Azure', 'Docker', 'Kubernetes']"
Machine Learning Engineer,Simplify Healthcare,"Pune Division, Maharashtra, India",https://in.linkedin.com/jobs/view/machine-learning-engineer-at-simplify-healthcare-4455251418?position=14&pageNum=0&refId=OCicnxrOdssGyI47FV7n0w%3D%3D&trackingId=AEIlXu7%2FfxtU7lU0M%2FdWsw%3D%3D,1 Week Ago,2026-08-17,Mid-Senior Level,"Python, Sql, Aws, Azure, Gcp, Spark, Databricks",Full-Time,Not Disclosed,"['Python', 'Sql', 'Aws', 'Azure', 'Gcp', 'Spark', 'Databricks']"
Senior Data Scientist,"Invoicecloud, Inc.","Hyderabad, Telangana, India",https://in.linkedin.com/jobs/view/senior-data-scientist-at-invoicecloud-inc-4419691849?position=15&pageNum=0&refId=OCicnxrOdssGyI47FV7n0w%3D%3D&trackingId=xYl1ufRCT7HNWuLZrORoCQ%3D%3D,2 Weeks Ago,2026-08-05,Mid-Senior Level,"Python, Sql, Machine Learning, Deep Learning, Tensorflow, Pytorch, Pandas, Numpy, Scikit-Learn, Aws, Azure, Gcp, Docker, Kubernetes, Databricks, Git",Full-Time,169416666.66666666,"['Python', 'Sql', 'Machine Learning', 'Deep Learning', 'Tensorflow', 'Pytorch', 'Pandas', 'Numpy', 'Scikit-Learn', 'Aws', 'Azure', 'Gcp', 'Docker', 'Kubernetes', 'Databricks', 'Git']"
Principal Data Scientist,Atlassian,Greater Kolkata Area,https://in.linkedin.com/jobs/view/principal-data-scientist-at-atlassian-4454857134?position=16&pageNum=0&refId=OCicnxrOdssGyI47FV7n0w%3D%3D&trackingId=wG2ooaSsTYIUThhbAuFFpA%3D%3D,1 Week Ago,2026-08-15,Mid-Senior Level,"Python, Sql, R, Machine Learning, Pandas, Numpy, Scikit-Learn, Matplotlib, Tableau",Full-Time,Not Disclosed,"['Python', 'Sql', 'R', 'Machine Learning', 'Pandas', 'Numpy', 'Scikit-Learn', 'Matplotlib', 'Tableau']"
Data Scientist I,Kroll,"Hyderabad, Telangana, India",https://in.linkedin.com/jobs/view/data-scientist-i-at-kroll-4453474215?position=17&pageNum=0&refId=OCicnxrOdssGyI47FV7n0w%3D%3D&trackingId=9tkJq2n6VRJB%2Bi56DjHCag%3D%3D,6 Days Ago,2026-08-19,Entry Level,"Python, Machine Learning, Deep Learning, Nlp, Tensorflow, Pytorch, Hugging Face, Pandas, Numpy, Scikit-Learn, Aws, Azure, Gcp, Spark, Databricks",Full-Time,43166666.666666664,"['Python', 'Machine Learning', 'Deep Learning', 'Nlp', 'Tensorflow', 'Pytorch', 'Hugging Face', 'Pandas', 'Numpy', 'Scikit-Learn', 'Aws', 'Azure', 'Gcp', 'Spark', 'Databricks']"
Data Scientist + Databricks Ai/Ml - Sr Architect,Birlasoft,Pune/Pimpri-Chinchwad Area,https://in.linkedin.com/jobs/view/data-scientist-%2B-databricks-ai-ml-sr-architect-at-birlasoft-4453578053?position=18&pageNum=0&refId=OCicnxrOdssGyI47FV7n0w%3D%3D&trackingId=A%2FJHe1HMHqsKR1qnTa0fMg%3D%3D,1 Week Ago,2026-08-14,Mid-Senior Level,"Python, Sql, Nlp, Tensorflow, Pytorch, Scikit-Learn, Power Bi, Tableau, Aws, Azure, Gcp, Databricks",Full-Time,Not Disclosed,"['Python', 'Sql', 'Nlp', 'Tensorflow', 'Pytorch', 'Scikit-Learn', 'Power Bi', 'Tableau', 'Aws', 'Azure', 'Gcp', 'Databricks']"
Senior Principal Data Scientist,Atkinsréalis,"Bengaluru East, Karnataka, India",https://in.linkedin.com/jobs/view/senior-principal-data-scientist-at-atkinsr%C3%A9alis-4394640162?position=19&pageNum=0&refId=OCicnxrOdssGyI47FV7n0w%3D%3D&trackingId=oYg%2BjARm7cHKo3dPuooQWg%3D%3D,4 Months Ago,2026-04-07,Mid-Senior Level,"Python, Machine Learning, Nlp, Tensorflow, Pytorch, Hugging Face, Aws, Azure",Full-Time,211833333.33333334,"['Python', 'Machine Learning', 'Nlp', 'Tensorflow', 'Pytorch', 'Hugging Face', 'Aws', 'Azure']"
Data Science And Aiml Lead - Aitds,Cognizant,"Hyderabad, Telangana, India",https://in.linkedin.com/jobs/view/data-science-and-aiml-lead-aitds-at-cognizant-4414475083?position=20&pageNum=0&refId=OCicnxrOdssGyI47FV7n0w%3D%3D&trackingId=KQqB2y5sMLNuLurA6kC%2FWQ%3D%3D,2 Weeks Ago,2026-08-08,Mid-Senior Level,"Python, Machine Learning, Tensorflow, Pytorch, Scikit-Learn, Aws, Azure, Gcp",Full-Time,Not Disclosed,"['Python', 'Machine Learning', 'Tensorflow', 'Pytorch', 'Scikit-Learn', 'Aws', 'Azure', 'Gcp']"
Straviso - Senior Data Scientist - Machine Learning,Straviso,Greater Kolkata Area,https://in.linkedin.com/jobs/view/straviso-senior-data-scientist-machine-learning-at-straviso-4438548274?position=21&pageNum=0&refId=OCicnxrOdssGyI47FV7n0w%3D%3D&trackingId=kLPWb%2BDdLrYowDV4DK%2B4Vg%3D%3D,1 Month Ago,2026-07-09,Mid-Senior Level,"Python, Sql, Machine Learning, Deep Learning, Artificial Intelligence, Nlp, Tensorflow, Pytorch, Hugging Face, Scikit-Learn, Aws, Azure, Gcp, Docker, Kubernetes, Spark, Git",Full-Time,Not Disclosed,"['Python', 'Sql', 'Machine Learning', 'Deep Learning', 'Artificial Intelligence', 'Nlp', 'Tensorflow', 'Pytorch', 'Hugging Face', 'Scikit-Learn', 'Aws', 'Azure', 'Gcp', 'Docker', 'Kubernetes', 'Spark', 'Git']"
Data Scientist I,Kroll,"New Delhi, Delhi, India",https://in.linkedin.com/jobs/view/data-scientist-i-at-kroll-4453471229?position=22&pageNum=0&refId=OCicnxrOdssGyI47FV7n0w%3D%3D&trackingId=4ieIso2271BT%2FE5y%2BnPC0g%3D%3D,6 Days Ago,2026-08-19,Entry Level,"Python, Machine Learning, Deep Learning, Nlp, Tensorflow, Pytorch, Hugging Face, Pandas, Numpy, Scikit-Learn, Aws, Azure, Gcp, Spark, Databricks",Full-Time,50900000.0,"['Python', 'Machine Learning', 'Deep Learning', 'Nlp', 'Tensorflow', 'Pytorch', 'Hugging Face', 'Pandas', 'Numpy', 'Scikit-Learn', 'Aws', 'Azure', 'Gcp', 'Spark', 'Databricks']"
Data Scientist,Avahi,"Pune Division, Maharashtra, India",https://in.linkedin.com/jobs/view/data-scientist-at-avahi-4436347282?position=23&pageNum=0&refId=OCicnxrOdssGyI47FV7n0w%3D%3D&trackingId=YNhBMrSNZj%2F30wtFOufJrQ%3D%3D,1 Week Ago,2026-08-15,Mid-Senior Level,"Python, Pytorch, Aws",Full-Time,Not Disclosed,"['Python', 'Pytorch', 'Aws']"
Data Scientist – Mortgage Analytics & Ai,Loandna,"Chennai, Tamil Nadu, India",https://in.linkedin.com/jobs/view/data-scientist-%E2%80%93-mortgage-analytics-ai-at-loandna-4453688615?position=24&pageNum=0&refId=OCicnxrOdssGyI47FV7n0w%3D%3D&trackingId=DbW334sjLpjs3la86tLLuw%3D%3D,1 Week Ago,2026-08-13,Mid-Senior Level,"Python, Sql, Machine Learning, Deep Learning, Tensorflow, Pytorch, Pandas, Numpy, Scikit-Learn, Aws, Azure, Docker, Kubernetes, Databricks, Git",Full-Time,43166666.666666664,"['Python', 'Sql', 'Machine Learning', 'Deep Learning', 'Tensorflow', 'Pytorch', 'Pandas', 'Numpy', 'Scikit-Learn', 'Aws', 'Azure', 'Docker', 'Kubernetes', 'Databricks', 'Git']"
Staff Data Scientist,Stryker,"Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/staff-data-scientist-at-stryker-4436215738?position=25&pageNum=0&refId=OCicnxrOdssGyI47FV7n0w%3D%3D&trackingId=hZ8mOLbaILYXFqluGjmnWA%3D%3D,1 Month Ago,2026-07-07,Associate,"Python, Sql, Machine Learning, Nlp, Power Bi, Azure, Spark, Databricks, Git",Full-Time,512.5,"['Python', 'Sql', 'Machine Learning', 'Nlp', 'Power Bi', 'Azure', 'Spark', 'Databricks', 'Git']"
Predictive Analytics Data Scientist-Ai Labs,Adani Enterprises Limited,"Ahmedabad, Gujarat, India",https://in.linkedin.com/jobs/view/predictive-analytics-data-scientist-ai-labs-at-adani-enterprises-limited-4427055522?position=26&pageNum=0&refId=OCicnxrOdssGyI47FV7n0w%3D%3D&trackingId=POIiC%2BX%2FqLm3uu3Owu6psw%3D%3D,1 Week Ago,2026-08-14,Entry Level,"Machine Learning, Deep Learning, Artificial Intelligence, Aws, Azure, Gcp, Docker, Kubernetes",Full-Time,33933333.33333333,"['Machine Learning', 'Deep Learning', 'Artificial Intelligence', 'Aws', 'Azure', 'Gcp', 'Docker', 'Kubernetes']"
Lead Data Scientist,Gartner,"Gurgaon, Haryana, India",https://in.linkedin.com/jobs/view/lead-data-scientist-at-gartner-4446434435?position=27&pageNum=0&refId=OCicnxrOdssGyI47FV7n0w%3D%3D&trackingId=uOOUQ%2F8Gtor%2BkuxXCnramg%3D%3D,6 Days Ago,2026-08-20,Experience,"Python, Sql, Machine Learning, Deep Learning, Artificial Intelligence, Nlp, Tensorflow, Pytorch, Pandas, Numpy, Scikit-Learn, Power Bi, Aws, Azure, Gcp, Spark, Databricks",Full-Time,43166666.666666664,"['Python', 'Sql', 'Machine Learning', 'Deep Learning', 'Artificial Intelligence', 'Nlp', 'Tensorflow', 'Pytorch', 'Pandas', 'Numpy', 'Scikit-Learn', 'Power Bi', 'Aws', 'Azure', 'Gcp', 'Spark', 'Databricks']"
